SRR8508516	SRR8508517	SRR8508518	SRR8508519	SRR8508520	SRR8508521	SRR8508522	SRR8508523	SRR8508524	SRR8508525
PLA2G7	0.0121058081826746	0.00901394276544107	0.00284710112861173	0.037436824679746	0	0	0.00171127043091812	0	0	0.0199729694155532
MEP1A	0.00253961192962225	0.00419046291014852	0.00558399017294487	0	0	0	0.0137843148111547	0	0	0.00209411704546861
ADGRF5	0	0	0.00202506590074049	0.0068848140007973	0	0	0.00213722383375999	0	0	0.00128113686052507
ADGRF5-AS1	0.0308105201697337	0.0103458689138514	0.0232677115638257	0	0	0	0.0734908586448063	0	0	0.0899389025990137
ADGRF1	0.00606272828035794	0.0104053379756187	0.0150871807448389	0.0391558271497842	0.00921841103403496	0	0.0165161795553046	0	0.0192191796262224	0.0209791154598391
TNFRSF21	0.0050712200362012	0.00215329489284611	0.00448394349760305	0.0099400500921679	0	0.0108340686623671	0.00133405434274667	0.00709033809507684	0.0118685753421469	0.00347073868873346
CD2AP	0.218463032739562	0.129751720002086	0.203930947341674	0.154419440843448	0.236037968280689	0.2783537331301	0.138553648465364	0.233248968353673	0.149803424251784	0.186452877585853
ADGRF2	0.00477895979874921	0.00201383796372885	0	0.00768531442309362	0	0	0.00271973389196914	0	0	0
ADGRF4	0.00561562029761568	0	0.00407401014940831	0	0.0107847337180924	0.00707513015024863	0.0131739807655069	0	0	0
PTCHD4	0.0022867371929436	0.00176283924252207	0.00140708578119661	0.00559917446535019	0.00445920038234317	0.00703449740212386	0.00319239773433094	0.00416291210913707	0.00212096980559157	0.00324409958662491
RBMXP1	0.464185993385545	0.464317830296554	0.463323863650227	0.319813051824837	0.486883042128818	0.348291543556299	0.797752425072891	0.381895146476778	0.627127873829634	0.120322834250982
EEF1A1P42	0	0.0323471824002779	0	0	0	0.0612535188734274	0.0944204416953466	0.0860903277221792	0	0.0662563477334191
MMUT	0.875100106639048	1.12941316415997	0.916842293796448	1.03533427799986	0.930801245385532	0.826485014365986	0.971228472775193	1.17984371724929	1.19684226711319	1.01094495505377
CENPQ	0.282369930718975	0.46193400157834	0.235992538972168	0.249130625426695	0.462078596405356	0.160212818759475	0.711312475918191	0.484706976601308	0.405263310152407	0.367006042326968
GLYATL3	0.00465736079124201	0.00138202822550894	0	0	0	0	0	0.0110229746179854	0	0
C6orf141	0.00600028157988575	0.0102940587559134	0.0102033948564052	0	0	0.0169567756140809	0.0142271669121183	0.0222294361989474	0	0.00769169315613997
RHAG	0.0017923743079676	0.0011682373662347	0.00684009785517727	0	0.015398065857969	0.007656161951743	0	0	0.00700552376274917	0
DEFB133	0.0189319419758343	0	0.0314633258757205	0	0	0.0367431239209087	0	0.0494082471068566	0.0218766221523264	0
TFAP2D	0.00843643505720023	0	0.00620314876744497	0	0.00772451644729475	0	0	0.00429511403385617	0	0.0058869796103864
TFAP2B	0.0133317613626784	0.0297575731700573	0.0031804724601649	0	0.0123323454184832	0.0081398439459508	0.00754999590036645	0.0146491317954258	0.00438805617344223	0
RPS17P5	0.636306239973845	0	0	0.616184916918996	0.212586000783934	0	0.720435723241716	0	0	0
FTH1P5	0	0	0	0	0	0	0.197931297031469	0	0.136575106992192	0.131754597371993
PKHD1	0.000567484343262032	0.000704103327283761	0.00224234095707273	0.00496191315448593	0.00321304854721555	0.002994994640644	0.00207569888046644	0.00346128657460963	0.00279815385359808	0.00150894075701451
RN7SL580P	1.03323892479483	0	0.25514404700722	0	0	0.361204492623993	0.37098110102907	0.87759584582422	0	0.250345521126219
IL17A	0.0188613245893365	0.0343976611813257	0.0141981850921589	0	0	0	0.126319360009128	0	0	0
IL17F	0	0	0	0	0.0192109153451094	0	0	0	0	0
SLC25A20P1	0.221831501941058	0.215812458270854	0.16394278450796	0.124481467557679	0.194604562620619	0	0.11856661018978	0.188924506466636	0.0857163963645531	0
MCM3	3.05451538317417	3.88861416870856	3.11543684102443	3.32269861763587	3.94418140761816	2.40086775591454	3.09286432524073	3.46682160229538	3.72761851340967	3.44763877546367
PAQR8	0.0275013470120188	0.0458044312004349	0.0345568873793598	0.0479983900566141	0.158340753583555	0.0664669108796022	0.127819089948988	0.101558214022648	0.138065376930106	0.12318270372075
EFHC1	0.301236347520018	0.268801506474303	0.40702111532833	0.399470894430416	0.29359415988746	0.347363791770096	0.288663606917864	0.335218692827562	0.328891631616902	0.371962413529399
TRAM2	0.302489311356489	0.199366201581878	0.313561232005613	0.187743292775761	0.215261962489906	0.276540185079095	0.271353345305593	0.229747964458906	0.26674866352091	0.243095547779004
TRAM2-AS1	0.0777051115985034	0.149803424251784	0.0411004181634915	0.0766690612448525	0.0942223737862102	0.0811868812046899	0.0938754803254711	0.126097699511143	0.0821505417430481	0.0961599625861632
TMEM14A	1.8898328654148	1.49161679782966	1.51419378527168	1.48521649670894	1.80251799280148	1.26886236693428	2.34117546437399	1.49462276876636	1.61031872834309	1.1781133739215
GSTA8P	0.00920429933591665	0.0319165606105175	0	0.0222574760498504	0.0255734000153868	0	0	0.0100479458099672	0.0128547146921288	0.015198145794447
SREK1IP1P2	1.35336080336838	0.721584183491781	0.598157880681856	0	0.248398407040857	0.933889849836818	0.835076983042799	0.771414272379298	0.846524119793185	1.02096995879823
GSTA4	0.162798085235843	0.146463668256017	0.227587177183983	0.307958530373492	0.25884361233505	0.16983909411551	0.502195539841822	0.317941242916188	0.410465474139617	0.475306114930491
CILK1	0.238420716771342	0.270897098412886	0.252006212979298	0.271995891794031	0.389165935323695	0.298087082614316	0.274849069245867	0.367644850588694	0.267317073621178	0.265256401975098
FBXO9	0.576523489717433	0.622663877058627	0.612790554248652	0.581822955551165	0.656516317924693	0.757223823654121	0.721919177414856	0.830772777643279	0.623202079592102	0.662347955898284
GCM1	0.319578925079806	0.108461613010264	0.172528559362146	0.196633287262747	0.111718560306405	0.217203558195736	0.0234792366912545	0.0226771712303015	0.147850300723793	0.0791087772794613
SOD1P1	0.22879535576881	0.427687467793783	0.47140092997238	0	0	0	0.244992899224982	0.193431738272494	0.167691146812573	0.461228744438459
RNU1-136P	0.544865252629669	0	1.06142704733701	0	0	0.571806840634135	0	0.446004801457647	0.405945028299562	0.413710022651004
HMGB1P20	0.528793888764614	0.816744780869672	0.904046359212092	0.798606138912462	0.525285382860029	0.553553301628497	1.05433044734573	0.344505558680386	0.481740930499276	0.493723242787216
ELOVL5	0.949569385983544	1.22144492929795	1.14777171829661	1.03151906074732	1.11415086959176	0.788106536679385	1.23567992392727	1.20528207027792	1.15979060441984	1.09260422694013
MIR5685	0	0	0	0.931935763036978	0	0	0	0	0	0
RPS16P5	0	0.241028722919184	0.182995624852023	0.77400447063596	0.885228853830943	0.814986664428955	0.268121546371258	0.209797872432987	0.18112648475845	0.645381343142444
RPL31P28	0.514319036081076	0.277656490733127	0	0	0.429328781823684	0.726497485558871	0.303829109656253	0.422356153896344	0.204392621762231	0
RPA3P2	0.701732993442142	0	0.204563329035377	0.273171340783239	0	0	0.297974551860447	0.231204462102598	0.201020036798275	0
GCLC	0.266950451382683	0.272350586716262	0.233379735998453	0.230975938485846	0.214108982071848	0.211851047396234	0.196783264558955	0.227516793116937	0.185538728753258	0.196256034813309
KLHL31	0.0461667467186397	0.118117718932019	0.0173797413627934	0.108420700284634	0.144160111046964	0.0613434647194385	0.0186567682245653	0.122851028511907	0.0998166494277097	0.104811784024614
LRRC1	0.111672471078411	0.299722238208258	0.124279521794219	0.214458823457893	0.3409463244069	0.0884825455528822	0.108968366603954	0.246059727810031	0.153448454851319	0.101972641157657
MLIP	0	0.000570891038476153	7.4794625112569e-05	0.00396104554844684	0	0	0.000930111174169655	0.00403526435676295	0.00212804782825114	0.000842578738461204
MLIP-AS1	0.00165852939962761	0.00108286833275086	0.00260244168821533	0	0	0	0.0015796272170243	0.00337402268965394	0.00392234249430299	0.00527306303338219
TINAG	0	0.000844652768736816	0	0	0	0	0.00197063790523761	0.00365254730919012	0	0
CLNS1AP1	0.525490511296963	0	0	0	0	0	0.827657670168582	0.131766506742805	0	0.397523827801656
RPSAP44	0.113605988729416	0.102695494290665	0	0.12697128300969	0.110602100693583	0	0.121530416922264	0.106243302810135	0.0877960547299028	0.165618007975083
KRASP1	0.183097977157951	0	0	0	0	0	0	0	0.134958017396209	0
FAM83B	0.000553704470419442	0.00111658699981056	0.00213646281147028	0.00702220852523378	0	0	0.00455334583666678	0.00340244403816368	0	0.00132124035327372
GFRAL	0.00146453642064003	0	0.00301964021910244	0	0	0	0.00217211160543306	0.00378422762909777	0.00227401133308845	0
HMGCLL1	0.00152456433229113	0.000686707795294258	0	0	0	0	0.00271770402360754	0	0	0
COL21A1	0.0002249443080436	0.000167966504437189	0.000355862534617433	0.00395781258203034	0.0030137261724834	0	0.00062781579419602	0.00276888894579329	0	0.00120719649343288
DST	0.0292404825312673	0.044879676754603	0.0785341581221783	0.0589768498648192	0.0757856718934902	0.0650891119589473	0.0190743507138788	0.0377832480813311	0.0431147316333617	0.0526866356517737
DST-AS1	0.00686069328432825	0	0.00206857291593455	0	0	0	0	0	0	0
RPL17P26	0.352001096364789	0	0.263872707324524	0.341786010076925	0	0.200969945228597	1.10773119801847	0.289859003920022	0.134645736710434	0.129267575036952
BEND6	0.00450604846909364	0.00100063281675951	0.00318266778037606	0.00595541363285768	0.00476914263212359	0.0181381925575874	0.00146350560768745	0.00386911960705888	0.0037092472897073	0.0060303721402815
OSTCP6	0.989300870816882	0.574376538942379	0.317691222258312	0.703145765246783	0.90486670428207	0.239985962787911	0.823718638807872	0.472580587546729	0.555986868825859	0.443145905761141
FTH1P15	0	0.616841840137584	0	0.338351338618334	0.290574469472339	0.642930323067429	0	0	0	0
MRPL30P1	0.40636468718842	0.564224329184608	0.310159030529381	0.552921018552643	0.471219391074147	0.593004771057105	0.642015222610282	0.819286892024033	0.296371600181598	0.993920117000145
KIAA1586	1.78524233016002	1.99917197245126	1.35159246230774	1.49750900060661	1.69453994578593	1.24801656207299	1.66957879527135	1.7950761410406	1.39982637072228	1.31715911401782
ZNF451	0.790148073721456	0.911060112798044	0.986509530776438	0.83352918114128	0.937239164389326	1.37705202479354	0.603801722405963	0.889956551185848	0.838256200122519	0.88024059405817
ZNF451-AS1	0.0833355889027338	0.0602650684051012	0.0904180622502077	0.10582129399973	0.102758773394658	0.155079415556166	0.0501250747085372	0.0771445518609133	0.0715499437341638	0.100486713432602
BAG2	1.1048964879984	0.601689249432504	0.867921077458723	0.62995884195981	0.499605812368777	0.912941501052693	0.835461931378561	0.515430690938819	0.50839933586228	0.536102414889843
RAB23	0.015542869987721	0.0259356935096136	0.06847098352203	0.0442100990549883	0.0808824770925899	0.0352515549301056	0.0507122919223585	0.0156285463572294	0.0508399427111722	0.0400427482145704
PRIM2	0.0374850915647007	0.0388284418105484	0.0336319082918882	0.0436051029826108	0.068399952395908	0.055832472144303	0.0487196656566291	0.0571390609188343	0.0665833735944279	0.041939427446085
GUSBP4	0.0432216590247943	0.0350486204297948	0.0249567841780891	0.0992406212879367	0.0257643588943808	0.0752223421385754	0.0154877724753151	0.0987637184669192	0.0686020621426006	0.0953362199508895
POM121L14P	0.0611485962729336	0.0515682493239506	0.0431499878361753	0.197294545654762	0.170452454804107	0.212169633391956	0	0.305784474284618	0.052458841624599	0
LINC00680	0.787715075892511	0.887338429593976	0.903432251832127	0.982638376991609	0.585240694873282	0.945086754228102	0.52925034084463	0.584557826899339	0.60401163378027	1.00198315106643
RBBP4P4	1.78415605697271	1.70565055161265	1.4788327502162	1.76137767194332	1.86580863288782	1.85725062264691	1.77046216502154	1.98581489756087	1.78524233016002	1.59593051604535
RBBP4P3	0.075793379363437	0.147204706779759	0.0531899593339131	0.166464975575038	0.0796242206612223	0	0.0819738607865018	0.198255457312316	0.0625675096224054	0
KHDRBS2	0.00017051246248978	0	0.00011038499288812	0	0.00307622664700021	0	0.000476613296711287	0.00227042594894219	0.00129120659954755	0.000860050816285402
FKBP1C	1.1591453203726	0.64258758529723	1.03929227275616	1.44555384206807	1.00617141389433	1.16382490947933	1.31616687708473	1.41086132600207	1.18543931063849	0.792503769815412
LGSN	0.014039829365788	0.00444861277638019	0.00743954077022611	0.0206187205797987	0.00620985404527515	0.0172485253285504	0.0417588921281864	0.00505917848468216	0.0265216735055376	0.0112831747427428
EEF1B2P5	0	0.0449226739019616	0.0837864399315093	0	0.281478748255357	0	0.123000729106835	0	0.129245640091654	0
PTP4A1	0.000869013012369753	0.00050476871356107	0.000539247002247852	0	0.00512053430180623	0	0.000835877638067194	0	0	0
RPL7AP34	2.22657542334501	1.79604938295773	2.49772733770363	1.93110677541908	1.71495766298055	2.12278185278185	2.51251359890709	1.51981484085111	1.94006084504987	2.28662527101832
RPL9P18	1.08671927063833	0.3605283416883	1.07451748174408	0.492181683472796	0.621325657896959	0.532271807329599	0.870043446181702	0.637976961906895	0.261418527997629	0.893252395177291
PHF3	0.691438160814206	0.439508023122768	0.648176809063206	1.08405866928912	0.942751205390309	0.872068932789887	0.546238841200414	0.77645123575803	0.634464029950491	0.535984064413828
EYS	0.000689944504773683	0.000353049804625225	0.00025813654365337	0.00374980853725697	0.00411324826956525	0.00298155063321363	0.000511812974961005	0.00333346690267126	0.00180667477499217	0.00150001885397767
SCAT8	0.00399992892196159	0	0.00282527914853437	0	0	0	0.0153712523239021	0	0	0.0153069601992381
NUFIP1P1	0.936423162691287	0.262491420492516	0.422802001229467	0.524562367919539	0.410465474139617	1.11428605679617	0.358464020355025	0.52774997834006	0.485023978019996	0.286370032973793
ADGRB3	0	8.23630986166317e-05	9.21608834140741e-05	0	0.00448921149867969	0.00292614002894154	0.000410511501023327	0.00224446746290388	0.00128113686052507	0.000821310114464681
LMBRD1	1.01912316747429	0.982043694440353	0.695674652101706	0.915096532753909	0.952514190910247	0.695543115441787	1.01094495505377	0.833579887460067	0.805059481484281	0.744872157612242
NPM1P37	1.93302968365465	1.55668425536227	1.88103865591282	0.501370139857933	1.23145388244168	2.32206596776695	1.96859216116336	1.64451720919547	1.99146370295275	1.63288338070453
GAPDHP42	1.38366545481872	1.52490295967584	2.51481506594345	1.40101816383066	1.62809790591635	2.05091121641311	1.465342602239	1.5655457241216	1.38769306794257	1.88826158595612
COL19A1	0.000774639850246028	0.000919434248758075	0.000347684037335183	0.00660976694899122	0.00398789600935881	0.00357322051093596	0.00153036739264778	0.00240508769916354	0.00187945565199177	0.00101055540300464
RPL37P15	0	0	0.691833132483295	0	0	0	0	0	0	0
COL9A1	0.00448394349760305	0.00316792010798068	0.00534789396146664	0.00749935672266944	0.00441824229527124	0.00812032666343284	0.00959800042393747	0.00805326559619332	0.0043769262159128	0.00414180081904012
FAM135A-AS1	0	0.169707390092604	0	0	0	0	0	0	0	0
FAM135A	0.0202960121044039	0.0068848140007973	0.0357483863345746	0.0416904688754288	0.0433377235121683	0.0690905811547381	0.0395890384714456	0.0352343008954257	0.0366824881638189	0.0302562946095552
SDHAF4	0.191001384342781	0.252877023288321	0.18245301237429	0.268484071528207	0.434004385708036	0.177987854605235	0.522360537495509	0.304867703688184	0.36506400761537	0.164467731749014
SMAP1	0.0426017157981901	0.0238755031255407	0.0590833438602892	0.0983826935402159	0.10349928287851	0.111883869828668	0.0348336592593398	0.125898547519054	0.124699497796737	0.0898061310144107
NDUFAB1P1	1.09938963774075	2.1780140127336	1.96126929262499	1.05601214646442	1.15630140141527	0.601887625898899	0.651381067906029	0.470757659192914	1.13195141182186	1.00833468187424
B3GAT2	0.436785383674846	0.838476346694921	0.331536405974208	0.646790190179631	0.989833240540088	0.507618414793944	0.389025250081795	0.60819002069784	0.522631840374904	0.396292684713639
LYPLA1P3	1.70565055161265	1.97611337258277	1.91357119574526	1.4386822815398	2.06290809959139	1.12783669844423	2.31116243512114	2.15970546231783	1.48840143531178	1.57043387655916
OGFRL1	0.551516906833817	0.573528137440236	0.946251642304894	0.475026348667303	0.630637214365769	0.655154163671539	0.530722394353388	0.67170717825013	0.479828891323907	0.626531479183291
LINC00472	0.00516873131758345	0.0105143782999489	0.0150451628743718	0.00579489721509696	0.00669594895587464	0.0130140047193315	0.00752189510135721	0.0102531610027797	0	0.0107089140483499
RIMS1	0.000357067476326884	0.000627152888330006	0.000125284056624708	0.00373849108186456	0	0.00323713095963927	0.00120719649343288	0	0	0.00089512510627609
KCNQ5	0.0102055802779598	0.0084740134776216	0.00986862246675821	0.019534753659754	0.0229839000486281	0.0134718944615716	0.00135837108495468	0.0112227821107531	0.00864841926826307	0.00676707699033393
KNOP1P4	0.209003202302139	0.645560547607562	0.153272720155785	0.0839102805571382	0.235092752171241	0.0874643909453838	0.070952011591797	0	0.153337105520419	0.0997757032982305
PGAM1P10	0.481185079106294	0	0	0.259765632039747	0	0.153845377809424	0.142346711235991	0.395747781006404	0.190298574680008	0.680611829912915
KCNQ5-AS1	0.156462735438742	0.154365954326253	0.194001423616978	0.114586010532494	0.214363012443281	0.168516954482576	0.0900403807306463	0.144108598951223	0.0565362806820201	0.127454247478933
KHDC1L	0.0893181071557536	0	0.131735801118556	0	0.0509177903919679	0.156792715874509	0	0.0864696885606851	0.03845955221702	0.0965174717372149
KHDC1	0.253068136791454	0.203842982508113	0.225876793897447	0.169802920161107	0.215959409765449	0.159679210422589	0.226509526552956	0.159717423715706	0.218681164362891	0.221556953785863
PAICSP3	0	0.323296812126344	0	0.204827734875578	0	0	0.353822988684777	0.122264603349531	0.0542879748606048	0.0959819520764372
OOEP	0	0.0437254065298383	0.0188170355713309	0	0.0174791933616785	0.0201120799476642	0.125175443955826	0.0114982905302853	0.0180741820870134	0.0639909799344422
RPL39P3	6.36204677154278	4.60527436390746	5.66058654185536	5.89414967469343	4.89066009450872	6.19562017486537	6.87083716672303	6.22382012359093	5.38083915904902	5.88294338521092
RPS6P8	1.01930275365375	0.392976620244639	0.559955843179873	0.269373790610348	0	0.416191230785392	0.562840796693882	0.124996735363085	0.670213158949904	0.545792058544549
DDX43	0.0351239466020947	0.356098809485914	0.090596356465903	0.0632753822043151	0.356498868148452	0.182341679053842	0.83352918114128	0.168973690047622	0.190638593248019	0.467945019184176
CGAS	0.459607318399534	0.317941242916188	0.387781509713831	0.325786269676096	0.336123295373734	0.452633649445918	0.364229169179753	0.398191772629789	0.400092396242852	0.144685772404886
MTO1	1.35102801895859	1.45753292123024	1.33626094394086	1.14697165156285	1.50418718092635	1.23297865163721	1.24495270327526	1.50255088259136	1.44890967456415	1.54782334960658
RNU6-975P	1.94729251825103	1.89826554098745	2.34571841630394	1.23047396882238	1.39620445681418	0.794899618386977	2.17141057605888	1.10773119801847	0	2.15703148002884
RN7SL827P	5.22236550078867	4.97283117488841	4.88050957952156	4.4558655958209	3.61051822060945	4.14674603254847	4.36897994675168	4.1602880520971	4.79274119592901	4.21988693869917
EEF1A1	4.75603551014862	4.74402462142961	5.78601619063572	5.52326361832748	4.92542998904996	5.55347991223046	5.66058654185536	5.18563590975855	5.432556264691	5.84212900873655
SLC17A5	0.553863125068661	0.452735961441874	0.430642663763366	0.398513357642777	0.483445480916786	0.405945028299562	0.396828197251229	0.566901017360508	0.55840596148481	0.418939248611037
RPS27P15	0.923984034568215	0.90727891921518	0.290308473789943	0.883295211510885	0	0	1.29057419032508	0.557522574444434	0.514546879700105	0.935643731063381
CD109	0.0207965384124069	0.0150348178724413	0.0125295128703002	0.046368383638806	0.0175266468781047	0.00745283927352297	0.00425268915748461	0.00891136536177144	0.0188170355713309	0.00535232235569268
COL12A1	0.00298155063321363	0.00296746991641572	0.00657553475614433	0	0.00517009877901669	0.00664566626889225	0.00630541203263079	0.00849806174744295	0.00181973403333905	0.00576461010397483
COX7A2	4.4124194427708	3.72119994991898	4.01906353633734	3.9093092617181	3.78789860601662	3.87722569648856	4.50099951391088	3.81793368324615	3.5612935048724	3.6164072788056
TMEM30A	1.10226147329434	1.09056869729192	1.24422987944419	1.63782850191409	1.6852730890539	1.58392834760261	1.17587523906455	1.80618831816401	1.57684507288994	1.49635155813265
TMEM30A-DT	0.0584759724961635	0.176450709528291	0.0726129235741811	0.0848580592677945	0.0735184655411534	0.0731495147009825	0.103990093571848	0.101431510265756	0.0757144556062788	0.101733383242005
FILIP1	0.00532407213389587	0.00466537477104127	0.00319239773433094	0.00776785429215458	0.0141981850921589	0.00342135924596274	0.00128713923675832	0.00962245281965368	0.00838943171107741	0.00272738457158484
HMGB1P39	0.228405282357332	0.330118461924622	0.168158642546714	0	0	0.835335325196663	0	0	0.449616342603177	0.529392903269347
UBE2V1P15	0.421083540580069	0	0	0.225876793897447	0	0.244245567434828	0.667864853960839	0	0.16460198924739	0.163339862065841
RNU6-1338P	0	0.862437522385541	0	0	1.52412229214712	0	0	0	0	1.20553902724936
SENP6	0.683908759166269	1.11094570529902	0.800403674702455	0.93122557784961	1.03955340499346	0.923036761215714	0.713704047194723	0.968700126479159	0.912130960359503	0.850498909312612
RNU6-1016P	2.6768197056107	2.47731973037038	2.08304955787044	0.821764972576628	0	0.869281022481717	0.979488150733358	2.81060669292227	2.16655251852344	1.17778933776311
RN7SKP163	2.53397000908846	0.920702631880647	1.59646699601226	1.91694604949928	0.253283772074306	1.89902459704494	2.10435553532165	1.28685896014098	1.78135828090185	1.74276794207252
MYO6	0.289373723875975	0.0358381936701239	0.146225888494247	0.2564700807919	0.133871050123655	0.240808781593736	0.191335053604927	0.146979656587045	0.256059262159297	0.134285595714592
RNA5SP209	0	0	0	1.66850472141499	0	0	1.9463533908769	0	0	0
LINC02540	0.000727887401572883	0.000405740122583155	0.00103808530183564	0	0	0.00494882695304851	0.003242158235391	0.00579002628561392	0	0.00257459634289742
MEI4	0.000421189943456676	0	0.000164540674710544	0.00544179918760287	0.00371590876369714	0.00380223942671727	0	0.00247679135478618	0	0
IRAK1BP1	0.0872981822274485	0.0287919074240524	0.0337564744679897	0.0644582822583815	0.0514952750304118	0.0493102326859915	0.0300882728818809	0.0550508788061477	0.0519344250208869	0.047235488511495
PHIP	1.03629084025487	0.874998114235119	1.18630659092307	0.95221875016479	1.04243871189009	1.08649575065901	0.981455887894773	0.93122557784961	1.02994406225484	1.04879628304643
HMGN3	3.53845927720658	3.22707522552179	3.71382653824891	3.26799319206813	3.1170226113539	3.2523651043249	3.63141605725787	3.28659018942178	3.20031657439912	3.33479268004729
HMGN3-AS1	0.499133509081942	0.221556953785863	0.469859155639227	0.461113424056178	0.548343630128807	0.575694505236798	0.342241500715124	0.430404111285892	0.608919454055128	0.479557620890763
LCAL1	0.0299529312835394	0.0397504452815419	0.0226518472707071	0	0	0	0.0713752566409525	0	0	0
DBIP1	2.99100856986211	3.05722410892705	2.38681616817819	2.26541219463257	2.90716844827457	2.69764991272781	3.74234170901336	3.11317359552465	2.83961009885074	2.29721749173294
LCA5	0.00222451463718313	0.00727226002853839	0.00602728901134001	0	0.00564083703391308	0.0118170284987071	0.00499798675212688	0	0.00811303031409963	0.0182507318135418
SH3BGRL2	0.0356098074958607	0.0202960121044039	0.0466808853438169	0.0220734406089672	0.0565562248237955	0.0460810075123684	0.0304283118049802	0.0108033796644429	0.00752189510135721	0.0136037374245995
ELOVL4	0.00171127043091812	0.00271126846553758	0.00270033285197838	0	0	0	0	0.00616101909931197	0.00400824482168271	0
GAPDHP63	1.93248817484631	1.14300799835651	1.32445834680785	1.25659164943757	1.12818786283039	1.82236024875081	1.28839584169331	1.40800286781884	1.09615665831945	0.528750153616565
TTK	0.151492366650282	0.178200977296399	0.0759691336651961	0.094017333748705	0.120101326438327	0.0906470983162999	0.0368479021056715	0.14831883258995	0.0796414261611713	0.0782770675029355
BCKDHB	0.0266429715451063	0.0380431058556735	0.02239205609498	0.0786594876162186	0.048786406407292	0.0371266614733344	0.0235730096571735	0.0669978044394614	0.0553615374078083	0.0437643338142441
RPL17P25	0	0	0	0	0	0	0.384469460187677	0.288770956749162	0	0
TENT5A	0.696091427572766	0.478955524019442	0.669276001815759	0.782316260110871	0.70556249158018	1.0646816866454	0.361364117185415	0.456515555084498	0.394102294995082	0.574169230961519
LINC02542	0.000372364564295965	0.000182182856151955	0.000246290029440451	0	0.00349826621840559	0	0.000391380343255022	0.00280446150585647	0.00164070503922601	0.00102973345021511
IBTK	0.804177267799588	0.737926211434995	0.900426203746006	0.922411487556828	0.629641854340414	0.823718638807872	0.843016585005825	0.986299299429776	0.875100106639048	1.01989029064408
RNU6-130P	0.799043245860309	0.781622584639371	0.654086086569538	0	0.648038507401611	0	0	0.661942394903983	1.86609452878545	1.0962603383864
TPBG	0	0.0349373925692693	0	0	0.0307559507200048	0	0	0	0.04036377385846	0
UBE3D	0.143656591320217	0.11501973277211	0.125716734443168	0.118669692017751	0.174763102454496	0.147345735618479	0.0967940925614064	0.126691392584457	0.132576180058549	0.110280110140398
DOP1A	0.215118429625526	0.19810745942966	0.19472110411506	0.246492758376344	0.400679941966431	0.264690409215218	0.122898510035932	0.186108736634439	0.215747841728305	0.158932599257189
PGM3	0.698572479649721	0.703145765246783	0.662347955898284	0.528562828668731	0.629274657130946	0.609145703534968	0.623433559473514	0.676456262680488	0.669155454673405	0.627615185974968
RWDD2A	1.50879452746804	0.526454697240602	0.549747015412596	0.474611906142142	0.595291149777299	0.595923500819996	1.08677528387833	0.665235759421284	0.59498377649324	0.937462960439696
ME1	0.000716329579099923	0.00185625569708636	0.000817940432729523	0.0262069632417299	0.015450811291062	0.0151381907168626	0.000689251024698942	0	0.00150983586520865	0.00187945565199177
PRSS35	0.00503119154746791	0	0.00361637068206012	0	0	0	0	0.0197941598641474	0	0
SNAP91	0	0.00215088486969071	0.000667643640020616	0	0.00462640543150409	0	0.00065918533812374	0.00373115292957702	0.0016687725022484	0.00151224731833691
CYB5R4	0.400679941966431	0.346542677468459	0.400857656116866	0.472936153424321	0.419184431337984	0.481002967776868	0.387653057167275	0.366567407377739	0.476823238730741	0.375476859358018
LINC02857	0.16088979899614	0	0.0289405980001635	0	0	0.121771725258977	0.0915554762200061	0.130795229267511	0.0262998065926377	0
MRAP2	0	0.00135959179816267	0.00222255435383302	0	0	0	0	0	0	0
CEP162	0.346645461909948	0.492622664031503	0.349099904344839	0.324456278676889	0.480420208944717	0.329328122063827	0.447572221678816	0.473309418171357	0.415419130323345	0.387403535804213
SMARCE1P2	0.517108955121951	0.316849161765185	0.23945493621113	0.668562041168386	0.149578394061852	0.539830215511914	0.655154163671539	0.617617492504314	0.529002246914454	0.593064393360507
TBX18	0.00315224353588173	0.00368861318475084	0.00157129341700231	0.00579940309188473	0	0	0	0.00374398033637067	0.00224234095707273	0.00152221309377101
TBX18-AS1	0	0	0.00188348690852335	0	0	0	0.0104730563180028	0	0.00962245281965368	0
KRT18P64	0	0.0703810651618425	0.0565131012118171	0	0.27030329753788	0.265186397488502	0	0	0	0
TPT1P6	0	0.186810102135124	0.143317105089312	0.509542237736351	0.17314876703715	0	0.903432251832127	0.308859510023612	0.143905488114296	0.13970087957999
NT5E	0.00254895847848497	0.0148020348397385	0.0114600779769024	0.0303950243837745	0.0118376772796248	0.0130599571999587	0.00595929573949048	0.0151381907168626	0.024091847016304	0.0173733036255951
SNX14	1.3313055236669	1.53433853582078	1.23823144653534	1.25806760653668	1.33679601936948	1.06627750124743	0.892289182278855	1.18977921367575	1.16049796933299	0.945391130687501
SYNCRIP	1.23497002662076	1.04516904709561	1.09725120228628	1.17570964935462	1.10042971347829	1.60723092595276	1.06627750124743	1.36395369136221	1.17786872871812	0.984803749124733
SNHG5	1.55905368023698	1.26941296421563	2.03765033417291	2.14111546165717	1.77936582335374	2.29134809400315	2.51425796944264	1.42229785706209	1.47277298799847	1.82771878346462
SMIM11P1	1.1858605730938	0	0	0.494742104360445	0.425511439615033	0.534846618455772	1.01912316747429	0.417756742925738	0.377627807903349	0.723032650484027
