##Databases: KEGG PATHWAY, Reactome, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
endomembrane system	Gene Ontology	GO:0012505	4	125	0.000438121216236	0.0108424048312	RAB1A|RNF139|SLC9A3R1|RNF167	http://amigo.geneontology.org/amigo/term/GO:0012505
mitotic nuclear envelope reassembly	Gene Ontology	GO:0007084	2	10	0.000474905720056	0.0111049871799	PPP2CA|BANF1	http://amigo.geneontology.org/amigo/term/GO:0007084
fibrillar center	Gene Ontology	GO:0001650	4	129	0.000491643995237	0.0112951298503	UTP15|NOP58|SPN|RNMT	http://amigo.geneontology.org/amigo/term/GO:0001650
ubiquitin-protein transferase activity	Gene Ontology	GO:0004842	5	233	0.000499648748787	0.0112951298503	RCHY1|RNF139|UBE2B|RNF167|CUL3	http://amigo.geneontology.org/amigo/term/GO:0004842
nuclear membrane	Gene Ontology	GO:0031965	5	237	0.0005388206452	0.0116879707055	APEH|ZBTB1|RANBP2|CDK4|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0031965
regulation of cyclin-dependent protein serine/threonine kinase activity	Gene Ontology	GO:0000079	3	55	0.000540919558135	0.0116879707055	CCNT1|CCNH|CDK4	http://amigo.geneontology.org/amigo/term/GO:0000079
extracellular exosome	Gene Ontology	GO:0070062	15	2085	0.000562761226898	0.0118402258377	RAP2C|DNAJB9|TWF2|RAC2|CD55|PPP2CA|SLC9A3R1|SDCBP|RAB1A|APEH|GNA13|S100A11|PSMD12|PTPN6|CUL3	http://amigo.geneontology.org/amigo/term/GO:0070062
uropod	Gene Ontology	GO:0001931	2	12	0.000652471612938	0.0130564420766	ICAM2|SELPLG	http://amigo.geneontology.org/amigo/term/GO:0001931
rRNA processing	Gene Ontology	GO:0006364	4	141	0.00068005227321	0.013343094602	SBDS|DDX21|NOP58|UTP15	http://amigo.geneontology.org/amigo/term/GO:0006364
methylated histone binding	Gene Ontology	GO:0035064	3	61	0.000721800888876	0.013690156859	ING4|CHD1|ING3	http://amigo.geneontology.org/amigo/term/GO:0035064
regulation of growth	Gene Ontology	GO:0040008	3	61	0.000721800888876	0.013690156859	PPP2CA|MORF4L1|ING3	http://amigo.geneontology.org/amigo/term/GO:0040008
negative regulation of cell population proliferation	Gene Ontology	GO:0008285	6	394	0.000810076259349	0.0151956063155	DDX20|SLC9A3R1|ING4|S100A11|RNF139|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0008285
negative regulation of cAMP-mediated signaling	Gene Ontology	GO:0043951	2	15	0.000969941347246	0.0172467695807	UBE2B|RGS2	http://amigo.geneontology.org/amigo/term/GO:0043951
protein acetylation	Gene Ontology	GO:0006473	2	15	0.000969941347246	0.0172467695807	GTF2B|ING4	http://amigo.geneontology.org/amigo/term/GO:0006473
establishment of endothelial intestinal barrier	Gene Ontology	GO:0090557	2	15	0.000969941347246	0.0172467695807	RAB1A|RAP2C	http://amigo.geneontology.org/amigo/term/GO:0090557
regulation of transcription from RNA polymerase II promoter in response to hypoxia	Gene Ontology	GO:0061418	3	70	0.00105857290156	0.0180698394297	PSMD4|HIF1A|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0061418
histone H2A acetylation	Gene Ontology	GO:0043968	2	16	0.00108924880314	0.0182288990878	MORF4L1|ING3	http://amigo.geneontology.org/amigo/term/GO:0043968
positive regulation of protein ubiquitination	Gene Ontology	GO:0031398	3	72	0.00114475703982	0.0188205462779	RCHY1|PELI1|CUL3	http://amigo.geneontology.org/amigo/term/GO:0031398
proteasome accessory complex	Gene Ontology	GO:0022624	2	17	0.00121523711685	0.019168790614	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0022624
microvillus assembly	Gene Ontology	GO:0030033	2	17	0.00121523711685	0.019168790614	RAP2C|SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0030033
actin cytoskeleton organization	Gene Ontology	GO:0030036	4	166	0.00122752856854	0.019168790614	SLC9A3R1|RAC2|PDLIM2|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0030036
negative regulation of growth	Gene Ontology	GO:0045926	2	18	0.00134786975985	0.0203611830094	ING4|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0045926
protein heterodimerization activity	Gene Ontology	GO:0046982	5	297	0.00144652314175	0.0210268536784	PPP2CA|CEBPZ|ZBTB1|HIF1A|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0046982
snoRNA binding	Gene Ontology	GO:0030515	2	19	0.00148711034961	0.0210268536784	DDX21|NOP58	http://amigo.geneontology.org/amigo/term/GO:0030515
regulation of protein kinase activity	Gene Ontology	GO:0045859	2	19	0.00148711034961	0.0210268536784	SLC9A3R1|RAC2	http://amigo.geneontology.org/amigo/term/GO:0045859
response to lead ion	Gene Ontology	GO:0010288	2	19	0.00148711034961	0.0210268536784	PPP2CA|CDK4	http://amigo.geneontology.org/amigo/term/GO:0010288
metal ion binding	Gene Ontology	GO:0046872	15	2298	0.00149047996197	0.0210268536784	YPEL5|RIOK3|ZBTB1|MSL2|PDLIM2|YME1L1|PPP2CA|GNA13|SPN|JMJD1C|ING4|NUDT22|RANBP2|PTS|ING3	http://amigo.geneontology.org/amigo/term/GO:0046872
NuA4 histone acetyltransferase complex	Gene Ontology	GO:0035267	2	20	0.00163292264913	0.0224210232816	MORF4L1|ING3	http://amigo.geneontology.org/amigo/term/GO:0035267
anaphase-promoting complex-dependent catabolic process	Gene Ontology	GO:0031145	3	82	0.00164184411846	0.0224210232816	PSMD4|PSMD12|CUL3	http://amigo.geneontology.org/amigo/term/GO:0031145
nuclear envelope	Gene Ontology	GO:0005635	4	182	0.00170700587701	0.0228690075708	BANF1|RAC2|SIGMAR1|RANBP2	http://amigo.geneontology.org/amigo/term/GO:0005635
positive regulation of nucleic acid-templated transcription	Gene Ontology	GO:1903508	3	84	0.00175503221545	0.0228690075708	ING4|RAP2C|JMY	http://amigo.geneontology.org/amigo/term/GO:1903508
ceramide metabolic process	Gene Ontology	GO:0006672	2	21	0.0017852705664	0.02291320945	PPP2CA|ORMDL2	http://amigo.geneontology.org/amigo/term/GO:0006672
histone H4-K16 acetylation	Gene Ontology	GO:0043984	2	21	0.0017852705664	0.02291320945	ING4|MSL2	http://amigo.geneontology.org/amigo/term/GO:0043984
endoplasmic reticulum to Golgi vesicle-mediated transport	Gene Ontology	GO:0006888	4	188	0.00191619696722	0.0242292460967	RAB1A|CD55|DCTN4|CUL3	http://amigo.geneontology.org/amigo/term/GO:0006888
zinc ion binding	Gene Ontology	GO:0008270	8	820	0.001944488238	0.0244061869284	RCHY1|ZDBF2|RNF167|GTF2B|ZFAND5|DBF4|IKZF5|RNF139	http://amigo.geneontology.org/amigo/term/GO:0008270
GTPase activity	Gene Ontology	GO:0003924	5	320	0.00199266827455	0.0248283558004	RAB1A|RAP2C|RAC2|GNA13|RGS2	http://amigo.geneontology.org/amigo/term/GO:0003924
negative regulation of T cell receptor signaling pathway	Gene Ontology	GO:0050860	2	23	0.00210942960805	0.0259050096471	ELF1|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0050860
interleukin-1-mediated signaling pathway	Gene Ontology	GO:0070498	3	94	0.00239378633727	0.0285747781658	PSMD4|PELI1|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0070498
positive regulation of lamellipodium assembly	Gene Ontology	GO:0010592	2	25	0.00245930161914	0.0287536155059	TWF2|RAC2	http://amigo.geneontology.org/amigo/term/GO:0010592
positive regulation of viral transcription	Gene Ontology	GO:0050434	2	27	0.0028346030318	0.0320441548031	CCNT1|GTF2B	http://amigo.geneontology.org/amigo/term/GO:0050434
cyclin-dependent protein serine/threonine kinase activity	Gene Ontology	GO:0004693	2	29	0.00323505254972	0.0350459518957	CDK4|CDK17	http://amigo.geneontology.org/amigo/term/GO:0004693
cyclin binding	Gene Ontology	GO:0030332	2	30	0.00344462056026	0.0365215360022	CDK4|CUL3	http://amigo.geneontology.org/amigo/term/GO:0030332
DNA repair	Gene Ontology	GO:0006281	4	224	0.00355505658658	0.0374597629216	ZBTB1|UBE2B|JMY|STRAP	http://amigo.geneontology.org/amigo/term/GO:0006281
thyroid hormone receptor binding	Gene Ontology	GO:0046966	2	31	0.0036603711322	0.037882408137	GTF2B|JMJD1C	http://amigo.geneontology.org/amigo/term/GO:0046966
transcription regulator complex	Gene Ontology	GO:0005667	4	226	0.00366713887223	0.037882408137	CEBPZ|CDK4|SPN|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0005667
stimulatory C-type lectin receptor signaling pathway	Gene Ontology	GO:0002223	3	112	0.00386965661737	0.0394466335606	PSMD4|ICAM2|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0002223
histone acetyltransferase complex	Gene Ontology	GO:0000123	2	32	0.00388226973531	0.0394466335606	ING4|MORF4L1	http://amigo.geneontology.org/amigo/term/GO:0000123
response to amphetamine	Gene Ontology	GO:0001975	2	33	0.00411028197835	0.0407921589363	RGS2|RANBP2	http://amigo.geneontology.org/amigo/term/GO:0001975
7-methylguanosine mRNA capping	Gene Ontology	GO:0006370	2	33	0.00411028197835	0.0407921589363	CCNH|RNMT	http://amigo.geneontology.org/amigo/term/GO:0006370
positive regulation of axon extension	Gene Ontology	GO:0045773	2	34	0.00434437360857	0.0423762614276	TWF2|TRPV2	http://amigo.geneontology.org/amigo/term/GO:0045773
protein domain specific binding	Gene Ontology	GO:0019904	4	239	0.00445466724047	0.0427776236692	IKZF5|DDX20|DFFA|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0019904
positive regulation of intrinsic apoptotic signaling pathway	Gene Ontology	GO:2001244	2	35	0.00458451051129	0.0434764413487	CEBPZ|SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:2001244
tumor necrosis factor-mediated signaling pathway	Gene Ontology	GO:0033209	3	121	0.00477558655863	0.0450382666054	PSMD4|TRADD|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0033209
Cul3-RING ubiquitin ligase complex	Gene Ontology	GO:0031463	2	36	0.00483065870933	0.0453073319606	KBTBD8|CUL3	http://amigo.geneontology.org/amigo/term/GO:0031463
ficolin-1-rich granule lumen	Gene Ontology	GO:1904813	3	123	0.00499278901764	0.0460943358577	APEH|YPEL5|PSMD12	http://amigo.geneontology.org/amigo/term/GO:1904813
transcription coactivator activity	Gene Ontology	GO:0003713	4	248	0.00506207926128	0.0460943358577	ING4|CEBPZ|JMY|RAP2C	http://amigo.geneontology.org/amigo/term/GO:0003713
histone H4 acetylation	Gene Ontology	GO:0043967	2	37	0.0050827843626	0.0460943358577	MORF4L1|ING3	http://amigo.geneontology.org/amigo/term/GO:0043967
RNA polymerase II general transcription initiation factor activity	Gene Ontology	GO:0016251	2	37	0.0050827843626	0.0460943358577	GTF2B|CCNH	http://amigo.geneontology.org/amigo/term/GO:0016251
chromatin	Gene Ontology	GO:0000785	3	124	0.00510359078916	0.0460943358577	UBE2B|CDK4|JMJD1C	http://amigo.geneontology.org/amigo/term/GO:0000785
cytoskeleton	Gene Ontology	GO:0005856	5	406	0.00540297730423	0.0480358450954	JMY|RAC2|DDX20|TRADD|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0005856
cell projection organization	Gene Ontology	GO:0030030	2	39	0.00560483335679	0.0490638489233	TWF2|CUL3	http://amigo.geneontology.org/amigo/term/GO:0030030
mediator complex	Gene Ontology	GO:0016592	2	39	0.00560483335679	0.0490638489233	MED11|CDK4	http://amigo.geneontology.org/amigo/term/GO:0016592
negative regulation of MAP kinase activity	Gene Ontology	GO:0043407	2	39	0.00560483335679	0.0490638489233	PTPN6|RGS2	http://amigo.geneontology.org/amigo/term/GO:0043407
cell cycle arrest	Gene Ontology	GO:0007050	3	130	0.00579954864544	0.0502529418161	ING4|CEBPZ|JMY	http://amigo.geneontology.org/amigo/term/GO:0007050
rRNA binding	Gene Ontology	GO:0019843	2	40	0.00587468969844	0.0506469460366	SBDS|DDX21	http://amigo.geneontology.org/amigo/term/GO:0019843
protein deubiquitination	Gene Ontology	GO:0016579	4	262	0.00611352662762	0.0517178072383	PSMD4|PSMD12|HIF1A|USP15	http://amigo.geneontology.org/amigo/term/GO:0016579
negative regulation of T cell proliferation	Gene Ontology	GO:0042130	2	41	0.00615038949583	0.0517178072383	PELI1|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0042130
positive regulation of B cell proliferation	Gene Ontology	GO:0030890	2	41	0.00615038949583	0.0517178072383	PELI1|SASH3	http://amigo.geneontology.org/amigo/term/GO:0030890
histone acetylation	Gene Ontology	GO:0016573	2	42	0.00643189958693	0.0538198656612	GTF2B|MORF4L1	http://amigo.geneontology.org/amigo/term/GO:0016573
identical protein binding	Gene Ontology	GO:0042802	10	1456	0.00668948463967	0.0543585408209	STAT6|DDX21|PSMD4|TRADD|SDCBP|BANF1|USP15|APEH|LEPROTL1|PTS	http://amigo.geneontology.org/amigo/term/GO:0042802
DNA-binding transcription factor activity	Gene Ontology	GO:0003700	6	607	0.00669791604125	0.0543585408209	STAT6|HIF1A|ELF1|SPN|IKZF5|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0003700
histone acetyltransferase activity	Gene Ontology	GO:0004402	2	43	0.00671918694388	0.0543585408209	GTF2B|ING3	http://amigo.geneontology.org/amigo/term/GO:0004402
cation channel activity	Gene Ontology	GO:0005261	2	43	0.00671918694388	0.0543585408209	CALHM2|TRPV2	http://amigo.geneontology.org/amigo/term/GO:0005261
regulation of small GTPase mediated signal transduction	Gene Ontology	GO:0051056	3	139	0.00694542031765	0.0554010863656	ARHGAP30|RAC2|GNA13	http://amigo.geneontology.org/amigo/term/GO:0051056
protein K63-linked ubiquitination	Gene Ontology	GO:0070534	2	44	0.00701221867256	0.0554160058984	UBE2B|PELI1	http://amigo.geneontology.org/amigo/term/GO:0070534
protein-DNA complex	Gene Ontology	GO:0032993	2	44	0.00701221867256	0.0554160058984	GTF2B|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0032993
cell population proliferation	Gene Ontology	GO:0008283	3	142	0.00735506816269	0.0568104133652	YPEL5|MORF4L1|YME1L1	http://amigo.geneontology.org/amigo/term/GO:0008283
negative regulation of protein kinase B signaling	Gene Ontology	GO:0051898	2	46	0.00761538433423	0.0571692266104	CEBPZ|SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0051898
positive regulation of canonical Wnt signaling pathway	Gene Ontology	GO:0090263	3	145	0.00777875609865	0.0573252055744	PSMD4|UBE2B|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0090263
visual learning	Gene Ontology	GO:0008542	2	47	0.00792545314326	0.0573252055744	SPN|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0008542
negative regulation of transcription by RNA polymerase II	Gene Ontology	GO:0000122	7	832	0.00810487806332	0.0583179269836	STAT6|ZBTB1|DDX20|SPN|IKZF5|CEBPZ|CUL3	http://amigo.geneontology.org/amigo/term/GO:0000122
protein phosphorylation	Gene Ontology	GO:0006468	5	451	0.00827741633362	0.0583865689318	CCNT1|RIOK3|SNRK|CDK4|CDK17	http://amigo.geneontology.org/amigo/term/GO:0006468
regulation of cell shape	Gene Ontology	GO:0008360	3	150	0.00851639491256	0.059174163286	SLC9A3R1|RAC2|GNA13	http://amigo.geneontology.org/amigo/term/GO:0008360
protein destabilization	Gene Ontology	GO:0031648	2	49	0.00856240089727	0.059174163286	RNF139|CUL3	http://amigo.geneontology.org/amigo/term/GO:0031648
viral process	Gene Ontology	GO:0016032	5	456	0.00865137977867	0.0595480051701	CCNT1|GTF2B|RANBP2|COPS6|USP15	http://amigo.geneontology.org/amigo/term/GO:0016032
positive regulation of protein serine/threonine kinase activity	Gene Ontology	GO:0071902	2	50	0.00888921550787	0.0602138526664	PPP2CA|DBF4	http://amigo.geneontology.org/amigo/term/GO:0071902
regulation of cellular amino acid metabolic process	Gene Ontology	GO:0006521	2	51	0.00922154793568	0.0605515993542	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0006521
adherens junction	Gene Ontology	GO:0005912	3	155	0.00929380142402	0.0605515993542	S100A11|PDLIM2|SDCBP	http://amigo.geneontology.org/amigo/term/GO:0005912
ribosome binding	Gene Ontology	GO:0043022	2	52	0.00955936633938	0.0608874564974	SBDS|YTHDF3	http://amigo.geneontology.org/amigo/term/GO:0043022
Cajal body	Gene Ontology	GO:0015030	2	53	0.00990263900717	0.0623756634142	NOP58|LSM10	http://amigo.geneontology.org/amigo/term/GO:0015030
transcription initiation from RNA polymerase II promoter	Gene Ontology	GO:0006367	3	160	0.0101114031755	0.0627205295565	GTF2B|CCNH|CDK4	http://amigo.geneontology.org/amigo/term/GO:0006367
RNA splicing	Gene Ontology	GO:0008380	3	160	0.0101114031755	0.0627205295565	PPP2CA|BCAS2|LSM10	http://amigo.geneontology.org/amigo/term/GO:0008380
protein K48-linked ubiquitination	Gene Ontology	GO:0070936	2	54	0.0102513343563	0.0627205295565	UBE2B|PELI1	http://amigo.geneontology.org/amigo/term/GO:0070936
tertiary granule lumen	Gene Ontology	GO:1904724	2	55	0.0106054209327	0.063969800467	YPEL5|PTPN6	http://amigo.geneontology.org/amigo/term/GO:1904724
negative regulation of G2/M transition of mitotic cell cycle	Gene Ontology	GO:0010972	2	57	0.011329642591	0.0673857139474	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0010972
proteasome complex	Gene Ontology	GO:0000502	2	57	0.011329642591	0.0673857139474	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0000502
brush border membrane	Gene Ontology	GO:0031526	2	58	0.0116997154036	0.0686302893265	SLC9A3R1|GNA13	http://amigo.geneontology.org/amigo/term/GO:0031526
cell redox homeostasis	Gene Ontology	GO:0045454	2	59	0.0120750549039	0.0696355362196	CEBPZ|RAC2	http://amigo.geneontology.org/amigo/term/GO:0045454
positive regulation of cell population proliferation	Gene Ontology	GO:0008284	5	501	0.0125571935036	0.070977249373	RAC2|SDCBP|CDK4|PTPN6|CUL3	http://amigo.geneontology.org/amigo/term/GO:0008284
transcription factor binding	Gene Ontology	GO:0008134	4	325	0.0126275462842	0.0711393449082	CCNT1|CEBPZ|GTF2B|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0008134
RNA polymerase II transcription regulator complex	Gene Ontology	GO:0090575	2	61	0.0128414108219	0.0716349289967	GTF2B|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0090575
RNA polymerase II transcription regulatory region sequence-specific DNA binding	Gene Ontology	GO:0000977	4	327	0.0128860192471	0.0716496249343	IKZF5|STAT6|SPN|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0000977
centrosome	Gene Ontology	GO:0005813	5	506	0.0130541532246	0.0723488297221	YPEL5|BCAS2|HAUS3|DCTN4|CUL3	http://amigo.geneontology.org/amigo/term/GO:0005813
nuclear chromatin	Gene Ontology	GO:0000790	7	915	0.0131145883845	0.072448551367	STAT6|UBE2B|DFFA|HIF1A|SPN|ELF1|CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0000790
NIK/NF-kappaB signaling	Gene Ontology	GO:0038061	2	62	0.013232365981	0.0726290955937	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0038061
COPII vesicle coating	Gene Ontology	GO:0048208	2	63	0.0136284653099	0.0740885040889	RAB1A|CUL3	http://amigo.geneontology.org/amigo/term/GO:0048208
protein stabilization	Gene Ontology	GO:0050821	3	183	0.0144001134235	0.0758337265358	CDC37L1|UBE2B|CCNH	http://amigo.geneontology.org/amigo/term/GO:0050821
positive regulation of I-kappaB kinase/NF-kappaB signaling	Gene Ontology	GO:0043123	3	185	0.0148145973635	0.0758337265358	DDX21|PELI1|TRADD	http://amigo.geneontology.org/amigo/term/GO:0043123
hematopoietic progenitor cell differentiation	Gene Ontology	GO:0002244	2	66	0.0148473257648	0.0758337265358	SBDS|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0002244
p53 binding	Gene Ontology	GO:0002039	2	66	0.0148473257648	0.0758337265358	RCHY1|HIF1A	http://amigo.geneontology.org/amigo/term/GO:0002039
Wnt signaling pathway	Gene Ontology	GO:0016055	3	189	0.0156637238508	0.0758337265358	CEBPZ|SLC9A3R1|CUL3	http://amigo.geneontology.org/amigo/term/GO:0016055
protein-containing complex binding	Gene Ontology	GO:0044877	4	349	0.0159542035923	0.0758337265358	SLC9A3R1|CDK4|TRADD|RANBP2	http://amigo.geneontology.org/amigo/term/GO:0044877
protein autoubiquitination	Gene Ontology	GO:0051865	2	69	0.0161113997588	0.0758337265358	UBE2B|CUL3	http://amigo.geneontology.org/amigo/term/GO:0051865
regulation of hematopoietic stem cell differentiation	Gene Ontology	GO:1902036	2	69	0.0161113997588	0.0758337265358	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:1902036
stress fiber	Gene Ontology	GO:0001725	2	69	0.0161113997588	0.0758337265358	DCTN4|PDLIM2	http://amigo.geneontology.org/amigo/term/GO:0001725
mitochondrial protein catabolic process	Gene Ontology	GO:0035694	1	5	0.01620522592	0.0758337265358	YME1L1	http://amigo.geneontology.org/amigo/term/GO:0035694
death domain binding	Gene Ontology	GO:0070513	1	5	0.01620522592	0.0758337265358	TRADD	http://amigo.geneontology.org/amigo/term/GO:0070513
MSL complex	Gene Ontology	GO:0072487	1	5	0.01620522592	0.0758337265358	MSL2	http://amigo.geneontology.org/amigo/term/GO:0072487
cerebrospinal fluid circulation	Gene Ontology	GO:0090660	1	5	0.01620522592	0.0758337265358	SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0090660
positive regulation of CD4-positive, alpha-beta T cell proliferation	Gene Ontology	GO:2000563	1	5	0.01620522592	0.0758337265358	CD55	http://amigo.geneontology.org/amigo/term/GO:2000563
regulation of mammary gland epithelial cell proliferation	Gene Ontology	GO:0033599	1	5	0.01620522592	0.0758337265358	SPN	http://amigo.geneontology.org/amigo/term/GO:0033599
epididymis development	Gene Ontology	GO:1905867	1	5	0.01620522592	0.0758337265358	PTPN6	http://amigo.geneontology.org/amigo/term/GO:1905867
polar microtubule	Gene Ontology	GO:0005827	1	5	0.01620522592	0.0758337265358	CUL3	http://amigo.geneontology.org/amigo/term/GO:0005827
Piccolo NuA4 histone acetyltransferase complex	Gene Ontology	GO:0032777	1	5	0.01620522592	0.0758337265358	ING3	http://amigo.geneontology.org/amigo/term/GO:0032777
R-loop disassembly	Gene Ontology	GO:0062176	1	5	0.01620522592	0.0758337265358	DDX21	http://amigo.geneontology.org/amigo/term/GO:0062176
negative regulation of IRE1-mediated unfolded protein response	Gene Ontology	GO:1903895	1	5	0.01620522592	0.0758337265358	DNAJB9	http://amigo.geneontology.org/amigo/term/GO:1903895
cellular response to phorbol 13-acetate 12-myristate	Gene Ontology	GO:1904628	1	5	0.01620522592	0.0758337265358	CDK4	http://amigo.geneontology.org/amigo/term/GO:1904628
thymocyte apoptotic process	Gene Ontology	GO:0070242	1	5	0.01620522592	0.0758337265358	DFFA	http://amigo.geneontology.org/amigo/term/GO:0070242
ATP-dependent peptidase activity	Gene Ontology	GO:0004176	1	5	0.01620522592	0.0758337265358	YME1L1	http://amigo.geneontology.org/amigo/term/GO:0004176
cellular sphingolipid homeostasis	Gene Ontology	GO:0090156	1	5	0.01620522592	0.0758337265358	ORMDL2	http://amigo.geneontology.org/amigo/term/GO:0090156
positive regulation of glucokinase activity	Gene Ontology	GO:0033133	1	5	0.01620522592	0.0758337265358	RANBP2	http://amigo.geneontology.org/amigo/term/GO:0033133
HULC complex	Gene Ontology	GO:0033503	1	5	0.01620522592	0.0758337265358	UBE2B	http://amigo.geneontology.org/amigo/term/GO:0033503
histone H2A ubiquitination	Gene Ontology	GO:0033522	1	5	0.01620522592	0.0758337265358	UBE2B	http://amigo.geneontology.org/amigo/term/GO:0033522
establishment of protein localization to mitochondrion	Gene Ontology	GO:0072655	1	5	0.01620522592	0.0758337265358	CEBPZ	http://amigo.geneontology.org/amigo/term/GO:0072655
connective tissue replacement involved in inflammatory response wound healing	Gene Ontology	GO:0002248	1	5	0.01620522592	0.0758337265358	HIF1A	http://amigo.geneontology.org/amigo/term/GO:0002248
embryonic cleavage	Gene Ontology	GO:0040016	1	5	0.01620522592	0.0758337265358	CUL3	http://amigo.geneontology.org/amigo/term/GO:0040016
beta-2 adrenergic receptor binding	Gene Ontology	GO:0031698	1	5	0.01620522592	0.0758337265358	SLC9A3R1	http://amigo.geneontology.org/amigo/term/GO:0031698
microvillus	Gene Ontology	GO:0005902	2	70	0.0165426663198	0.0758337265358	SLC9A3R1|ICAM2	http://amigo.geneontology.org/amigo/term/GO:0005902
snRNA transcription by RNA polymerase II	Gene Ontology	GO:0042795	2	70	0.0165426663198	0.0758337265358	CCNT1|GTF2B	http://amigo.geneontology.org/amigo/term/GO:0042795
protein serine/threonine kinase activity	Gene Ontology	GO:0004674	4	357	0.0171743030005	0.0758337265358	CLK1|SNRK|CDK17|RIOK3	http://amigo.geneontology.org/amigo/term/GO:0004674
chromosome segregation	Gene Ontology	GO:0007059	2	72	0.0174198853593	0.0758337265358	RIOK3|BANF1	http://amigo.geneontology.org/amigo/term/GO:0007059
filopodium	Gene Ontology	GO:0030175	2	72	0.0174198853593	0.0758337265358	SLC9A3R1|TWF2	http://amigo.geneontology.org/amigo/term/GO:0030175
transcription-coupled nucleotide-excision repair	Gene Ontology	GO:0006283	2	72	0.0174198853593	0.0758337265358	COPS6|CCNH	http://amigo.geneontology.org/amigo/term/GO:0006283
regulation of apoptotic process	Gene Ontology	GO:0042981	3	197	0.0174429134588	0.0758337265358	TNFAIP8L2|DFFA|PTPN6	http://amigo.geneontology.org/amigo/term/GO:0042981
positive regulation of translation	Gene Ontology	GO:0045727	2	73	0.0178657792859	0.0758337265358	YTHDF3|CDK4	http://amigo.geneontology.org/amigo/term/GO:0045727
B cell differentiation	Gene Ontology	GO:0030183	2	73	0.0178657792859	0.0758337265358	ZBTB1|DNAJB9	http://amigo.geneontology.org/amigo/term/GO:0030183
transcription elongation from RNA polymerase II promoter	Gene Ontology	GO:0006368	2	74	0.0183164906497	0.0758337265358	CCNT1|CCNH	http://amigo.geneontology.org/amigo/term/GO:0006368
RNA helicase activity	Gene Ontology	GO:0003724	2	74	0.0183164906497	0.0758337265358	DDX21|DDX20	http://amigo.geneontology.org/amigo/term/GO:0003724
in utero embryonic development	Gene Ontology	GO:0001701	3	202	0.0186099124716	0.0758337265358	ZFAND5|UBE2B|GNA13	http://amigo.geneontology.org/amigo/term/GO:0001701
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	Gene Ontology	GO:0002479	2	75	0.018771990475	0.0758337265358	PSMD4|PSMD12	http://amigo.geneontology.org/amigo/term/GO:0002479
regulation of actin cytoskeleton organization	Gene Ontology	GO:0032956	2	75	0.018771990475	0.0758337265358	TWF2|RAC2	http://amigo.geneontology.org/amigo/term/GO:0032956
response to endoplasmic reticulum stress	Gene Ontology	GO:0034976	2	75	0.018771990475	0.0758337265358	CEBPZ|DNAJB9	http://amigo.geneontology.org/amigo/term/GO:0034976
phosphatidylinositol N-acetylglucosaminyltransferase activity	Gene Ontology	GO:0017176	1	6	0.0188806876261	0.0758337265358	PIGA	http://amigo.geneontology.org/amigo/term/GO:0017176
P-P-bond-hydrolysis-driven protein transmembrane transporter activity	Gene Ontology	GO:0015450	1	6	0.0188806876261	0.0758337265358	TIMM17A	http://amigo.geneontology.org/amigo/term/GO:0015450
regulation of lipid biosynthetic process	Gene Ontology	GO:0046890	1	6	0.0188806876261	0.0758337265358	CDK4	http://amigo.geneontology.org/amigo/term/GO:0046890
